#	Sentence (Audio)	Sentence Reveal (English)	W1	W1 Quiz Data	W2	W2 Quiz Data	W3	W3 Quiz Data	W4	W4 Quiz Data
98	🔊 Je plonge dans l'eau.	I dive in the water.	Je	Type: Pronoun<br>Pers: 1st Sing	plonge	Inf: Plonger<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Dive	dans	Type: Prep<br>Trans: In	l'eau	Type: Noun<br>Gen: Fem<br>Trans: Water
99	🔊 Tu glisses souvent.	You slip often.	Tu	Type: Pronoun<br>Pers: 2nd Sing	glisses	Inf: Glisser<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Slip	souvent	Type: Adverb<br>Trans: Often	N/A	N/A
100	🔊 Elle grimpe aux arbres.	She climbs trees.	Elle	Type: Pronoun<br>Pers: 3rd Sing F	grimpe	Inf: Grimper<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Climb	aux	Type: Contraction<br>(à+les)<br>Trans: To the	arbres	Type: Noun<br>Gen: Masc Pl<br>Trans: Trees
101	🔊 Je me lève.	I get up.	Je	Type: Pronoun<br>Pers: 1st Sing	me	Type: Refl Pronoun<br>Pers: 1st Sing	lève	Inf: Se lever<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Get up	N/A	N/A
102	🔊 Tu te laves.	You wash yourself.	Tu	Type: Pronoun<br>Pers: 2nd Sing	te	Type: Refl Pronoun<br>Pers: 2nd Sing	laves	Inf: Se laver<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Wash	N/A	N/A
103	🔊 Il se rase.	He shaves.	Il	Type: Pronoun<br>Pers: 3rd Sing M	se	Type: Refl Pronoun<br>Pers: 3rd Sing	rase	Inf: Se raser<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Shave	N/A	N/A
104	🔊 Nous nous habillons.	We get dressed.	Nous	Type: Pronoun<br>Pers: 1st Pl	nous	Type: Refl Pronoun<br>Pers: 1st Pl	habillons	Inf: S'habiller<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Dress	N/A	N/A
105	🔊 Vous vous coiffez.	You fix your hair.	Vous	Type: Pronoun<br>Pers: 2nd Pl	vous	Type: Refl Pronoun<br>Pers: 2nd Pl	coiffez	Inf: Se coiffer<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Fix hair	N/A	N/A
106	🔊 Elles se maquillent.	They put on makeup.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	se	Type: Refl Pronoun<br>Pers: 3rd Pl	maquillent	Inf: Se maquiller<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Makeup	N/A	N/A
107	🔊 Je brosse mes dents.	I brush my teeth.	Je	Type: Pronoun<br>Pers: 1st Sing	brosse	Inf: Brosser<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Brush	mes	Type: Poss<br>Gen: Plural<br>Trans: My	dents	Type: Noun<br>Gen: Fem Pl<br>Trans: Teeth
108	🔊 Tu prépares le café.	You prepare the coffee.	Tu	Type: Pronoun<br>Pers: 2nd Sing	prépares	Inf: Préparer<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Prepare	le	Type: Article<br>Gen: Masc<br>Trans: The	café	Type: Noun<br>Gen: Masc<br>Trans: Coffee
109	🔊 Elle boit du lait.	She drinks milk.	Elle	Type: Pronoun<br>Pers: 3rd Sing F	boit	Inf: Boire<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Drink	du	Type: Article<br>Partitive<br>Trans: Some	lait	Type: Noun<br>Gen: Masc<br>Trans: Milk
110	🔊 Nous mangeons des œufs.	We eat eggs.	Nous	Type: Pronoun<br>Pers: 1st Pl	mangeons	Inf: Manger<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Eat	des	Type: Article<br>Partitive<br>Trans: Some	œufs	Type: Noun<br>Gen: Masc Pl<br>Trans: Eggs
111	🔊 Vous coupez le pain.	You cut the bread.	Vous	Type: Pronoun<br>Pers: 2nd Pl	coupez	Inf: Couper<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Cut	le	Type: Article<br>Gen: Masc<br>Trans: The	pain	Type: Noun<br>Gen: Masc<br>Trans: Bread
112	🔊 Ils lavent la vaisselle.	They wash the dishes.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	lavent	Inf: Laver<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Wash	la	Type: Article<br>Gen: Fem<br>Trans: The	vaisselle	Type: Noun<br>Gen: Fem<br>Trans: Dishes
113	🔊 Je cherche mes clés.	I look for my keys.	Je	Type: Pronoun<br>Pers: 1st Sing	cherche	Inf: Chercher<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Search	mes	Type: Poss<br>Gen: Plural<br>Trans: My	clés	Type: Noun<br>Gen: Fem Pl<br>Trans: Keys
114	🔊 Tu oublies ton sac.	You forget your bag.	Tu	Type: Pronoun<br>Pers: 2nd Sing	oublies	Inf: Oublier<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Forget	ton	Type: Poss<br>Gen: Masc<br>Trans: Your	sac	Type: Noun<br>Gen: Masc<br>Trans: Bag
115	🔊 Il ferme la fenêtre.	He closes the window.	Il	Type: Pronoun<br>Pers: 3rd Sing M	ferme	Inf: Fermer<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Close	la	Type: Article<br>Gen: Fem<br>Trans: The	fenêtre	Type: Noun<br>Gen: Fem<br>Trans: Window
116	🔊 Nous quittons la maison.	We leave the house.	Nous	Type: Pronoun<br>Pers: 1st Pl	quittons	Inf: Quitter<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Leave	la	Type: Article<br>Gen: Fem<br>Trans: The	maison	Type: Noun<br>Gen: Fem<br>Trans: House
117	🔊 Vous prenez le train.	You take the train.	Vous	Type: Pronoun<br>Pers: 2nd Pl	prenez	Inf: Prendre<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Take	le	Type: Article<br>Gen: Masc<br>Trans: The	train	Type: Noun<br>Gen: Masc<br>Trans: Train
118	🔊 Elles conduisent mal.	They drive badly.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	conduisent	Inf: Conduire<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Drive	mal	Type: Adverb<br>Trans: Badly	N/A	N/A
119	🔊 Je marche au bureau.	I walk to the office.	Je	Type: Pronoun<br>Pers: 1st Sing	marche	Inf: Marcher<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Walk	au	Type: Contraction<br>(à+le)<br>Trans: To the	bureau	Type: Noun<br>Gen: Masc<br>Trans: Office
120	🔊 Tu arrives en retard.	You arrive late.	Tu	Type: Pronoun<br>Pers: 2nd Sing	arrives	Inf: Arriver<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Arrive	en	Type: Prep<br>Trans: In	retard	Type: Noun<br>Gen: Masc<br>Trans: Delay/Late
121	🔊 Il salue son patron.	He greets his boss.	Il	Type: Pronoun<br>Pers: 3rd Sing M	salue	Inf: Saluer<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Greet	son	Type: Poss<br>Gen: Masc<br>Trans: His	patron	Type: Noun<br>Gen: Masc<br>Trans: Boss
122	🔊 Nous travaillons dur.	We work hard.	Nous	Type: Pronoun<br>Pers: 1st Pl	travaillons	Inf: Travailler<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Work	dur	Type: Adverb<br>Trans: Hard	N/A	N/A
123	🔊 Vous lisez un rapport.	You read a report.	Vous	Type: Pronoun<br>Pers: 2nd Pl	lisez	Inf: Lire<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Read	un	Type: Article<br>Gen: Masc<br>Trans: A	rapport	Type: Noun<br>Gen: Masc<br>Trans: Report
124	🔊 Ils signent le contrat.	They sign the contract.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	signent	Inf: Signer<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Sign	le	Type: Article<br>Gen: Masc<br>Trans: The	contrat	Type: Noun<br>Gen: Masc<br>Trans: Contract
125	🔊 Je tape une lettre.	I type a letter.	Je	Type: Pronoun<br>Pers: 1st Sing	tape	Inf: Taper<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Type	une	Type: Article<br>Gen: Fem<br>Trans: A	lettre	Type: Noun<br>Gen: Fem<br>Trans: Letter
126	🔊 Tu envoies un email.	You send an email.	Tu	Type: Pronoun<br>Pers: 2nd Sing	envoies	Inf: Envoyer<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Send	un	Type: Article<br>Gen: Masc<br>Trans: An	email	Type: Noun<br>Gen: Masc<br>Trans: Email
127	🔊 Elle répond au client.	She answers the client.	Elle	Type: Pronoun<br>Pers: 3rd Sing F	répond	Inf: Répondre<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Answer	au	Type: Contraction<br>(à+le)<br>Trans: To the	client	Type: Noun<br>Gen: Masc<br>Trans: Client
128	🔊 Nous avons une réunion.	We have a meeting.	Nous	Type: Pronoun<br>Pers: 1st Pl	avons	Inf: Avoir<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Have	une	Type: Article<br>Gen: Fem<br>Trans: A	réunion	Type: Noun<br>Gen: Fem<br>Trans: Meeting
129	🔊 Vous prenez une pause.	You take a break.	Vous	Type: Pronoun<br>Pers: 2nd Pl	prenez	Inf: Prendre<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Take	une	Type: Article<br>Gen: Fem<br>Trans: A	pause	Type: Noun<br>Gen: Fem<br>Trans: Break
130	🔊 Ils mangent à midi.	They eat at noon.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	mangent	Inf: Manger<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Eat	à	Type: Prep<br>Trans: At	midi	Type: Noun<br>Gen: Masc<br>Trans: Noon
131	🔊 Je commande une salade.	I order a salad.	Je	Type: Pronoun<br>Pers: 1st Sing	commande	Inf: Commander<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Order	une	Type: Article<br>Gen: Fem<br>Trans: A	salade	Type: Noun<br>Gen: Fem<br>Trans: Salad
132	🔊 Tu préfères le poulet.	You prefer chicken.	Tu	Type: Pronoun<br>Pers: 2nd Sing	préfères	Inf: Préférer<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Prefer	le	Type: Article<br>Gen: Masc<br>Trans: The	poulet	Type: Noun<br>Gen: Masc<br>Trans: Chicken
133	🔊 Il aime les frites.	He likes fries.	Il	Type: Pronoun<br>Pers: 3rd Sing M	aime	Inf: Aimer<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Like	les	Type: Article<br>Plural<br>Trans: The	frites	Type: Noun<br>Gen: Fem Pl<br>Trans: Fries
134	🔊 Nous buvons du vin.	We drink wine.	Nous	Type: Pronoun<br>Pers: 1st Pl	buvons	Inf: Boire<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Drink	du	Type: Article<br>Partitive<br>Trans: Some	vin	Type: Noun<br>Gen: Masc<br>Trans: Wine
135	🔊 Vous demandez l'eau.	You ask for water.	Vous	Type: Pronoun<br>Pers: 2nd Pl	demandez	Inf: Demander<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Ask	l'	Type: Article<br>Gen: Fem<br>Trans: The	eau	Type: Noun<br>Gen: Fem<br>Trans: Water
136	🔊 Elles finissent le repas.	They finish the meal.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	finissent	Inf: Finir<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Finish	le	Type: Article<br>Gen: Masc<br>Trans: The	repas	Type: Noun<br>Gen: Masc<br>Trans: Meal
137	🔊 Je paie par carte.	I pay by card.	Je	Type: Pronoun<br>Pers: 1st Sing	paie	Inf: Payer<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Pay	par	Type: Prep<br>Trans: By	carte	Type: Noun<br>Gen: Fem<br>Trans: Card
138	🔊 Tu laisses un pourboire.	You leave a tip.	Tu	Type: Pronoun<br>Pers: 2nd Sing	laisses	Inf: Laisser<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Leave	un	Type: Article<br>Gen: Masc<br>Trans: A	pourboire	Type: Noun<br>Gen: Masc<br>Trans: Tip
139	🔊 Il rentre au travail.	He returns to work.	Il	Type: Pronoun<br>Pers: 3rd Sing M	rentre	Inf: Rentrer<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Return	au	Type: Contraction<br>(à+le)<br>Trans: To	travail	Type: Noun<br>Gen: Masc<br>Trans: Work
140	🔊 Nous finissons tard.	We finish late.	Nous	Type: Pronoun<br>Pers: 1st Pl	finissons	Inf: Finir<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Finish	tard	Type: Adverb<br>Trans: Late	N/A	N/A
141	🔊 Vous faites les courses.	You do the shopping.	Vous	Type: Pronoun<br>Pers: 2nd Pl	faites	Inf: Faire<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Do	les	Type: Article<br>Plural<br>Trans: The	courses	Type: Noun<br>Gen: Fem Pl<br>Trans: Shopping
142	🔊 Ils achètent des fruits.	They buy fruits.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	achètent	Inf: Acheter<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Buy	des	Type: Article<br>Partitive<br>Trans: Some	fruits	Type: Noun<br>Gen: Masc Pl<br>Trans: Fruits
143	🔊 Je pèse les légumes.	I weigh the vegetables.	Je	Type: Pronoun<br>Pers: 1st Sing	pèse	Inf: Peser<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Weigh	les	Type: Article<br>Plural<br>Trans: The	légumes	Type: Noun<br>Gen: Masc Pl<br>Trans: Vegetables
144	🔊 Tu choisis la viande.	You choose the meat.	Tu	Type: Pronoun<br>Pers: 2nd Sing	choisis	Inf: Choisir<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Choose	la	Type: Article<br>Gen: Fem<br>Trans: The	viande	Type: Noun<br>Gen: Fem<br>Trans: Meat
145	🔊 Elle cherche du riz.	She looks for rice.	Elle	Type: Pronoun<br>Pers: 3rd Sing F	cherche	Inf: Chercher<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Search	du	Type: Article<br>Partitive<br>Trans: Some	riz	Type: Noun<br>Gen: Masc<br>Trans: Rice
146	🔊 Nous trouvons tout.	We find everything.	Nous	Type: Pronoun<br>Pers: 1st Pl	trouvons	Inf: Trouver<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Find	tout	Type: Pronoun<br>Trans: Everything	N/A	N/A
147	🔊 Vous payez à la caisse.	You pay at the register.	Vous	Type: Pronoun<br>Pers: 2nd Pl	payez	Inf: Payer<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Pay	à	Type: Prep<br>Trans: At	la caisse	Type: Noun<br>Gen: Fem<br>Trans: Register
148	🔊 Ils dépensent trop.	They spend too much.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	dépensent	Inf: Dépenser<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Spend	trop	Type: Adverb<br>Trans: Too much	N/A	N/A
149	🔊 Je rentre chez moi.	I go home.	Je	Type: Pronoun<br>Pers: 1st Sing	rentre	Inf: Rentrer<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Return	chez	Type: Prep<br>Trans: At house of	moi	Type: Pronoun<br>Stressed<br>Trans: Me
150	🔊 Tu enlèves tes chaussures.	You take off your shoes.	Tu	Type: Pronoun<br>Pers: 2nd Sing	enlèves	Inf: Enlever<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Remove	tes	Type: Poss<br>Gen: Plural<br>Trans: Your	chaussures	Type: Noun<br>Gen: Fem Pl<br>Trans: Shoes
151	🔊 Il met ses chaussons.	He puts on his slippers.	Il	Type: Pronoun<br>Pers: 3rd Sing M	met	Inf: Mettre<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Put on	ses	Type: Poss<br>Gen: Plural<br>Trans: His	chaussons	Type: Noun<br>Gen: Masc Pl<br>Trans: Slippers
152	🔊 Nous allumons la lumière.	We turn on the light.	Nous	Type: Pronoun<br>Pers: 1st Pl	allumons	Inf: Allumer<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Light up	la	Type: Article<br>Gen: Fem<br>Trans: The	lumière	Type: Noun<br>Gen: Fem<br>Trans: Light
153	🔊 Vous éteignez le feu.	You extinguish the fire.	Vous	Type: Pronoun<br>Pers: 2nd Pl	éteignez	Inf: Éteindre<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Extinguish	le	Type: Article<br>Gen: Masc<br>Trans: The	feu	Type: Noun<br>Gen: Masc<br>Trans: Fire
154	🔊 Elles tirent les rideaux.	They pull the curtains.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	tirent	Inf: Tirer<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Pull	les	Type: Article<br>Plural<br>Trans: The	rideaux	Type: Noun<br>Gen: Masc Pl<br>Trans: Curtains
155	🔊 Je prépare le dîner.	I prepare dinner.	Je	Type: Pronoun<br>Pers: 1st Sing	prépare	Inf: Préparer<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Prepare	le	Type: Article<br>Gen: Masc<br>Trans: The	dîner	Type: Noun<br>Gen: Masc<br>Trans: Dinner
156	🔊 Tu coupes les oignons.	You cut the onions.	Tu	Type: Pronoun<br>Pers: 2nd Sing	coupes	Inf: Couper<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Cut	les	Type: Article<br>Plural<br>Trans: The	oignons	Type: Noun<br>Gen: Masc Pl<br>Trans: Onions
157	🔊 Il fait la cuisine.	He does the cooking.	Il	Type: Pronoun<br>Pers: 3rd Sing M	fait	Inf: Faire<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Do/Make	la	Type: Article<br>Gen: Fem<br>Trans: The	cuisine	Type: Noun<br>Gen: Fem<br>Trans: Cooking
158	🔊 Nous servons le repas.	We serve the meal.	Nous	Type: Pronoun<br>Pers: 1st Pl	servons	Inf: Servir<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Serve	le	Type: Article<br>Gen: Masc<br>Trans: The	repas	Type: Noun<br>Gen: Masc<br>Trans: Meal
159	🔊 Vous débarrassez la table.	You clear the table.	Vous	Type: Pronoun<br>Pers: 2nd Pl	débarrassez	Inf: Débarrasser<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Clear	la	Type: Article<br>Gen: Fem<br>Trans: The	table	Type: Noun<br>Gen: Fem<br>Trans: Table
160	🔊 Ils remplissent le lave-vaisselle.	They fill the dishwasher.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	remplissent	Inf: Remplir<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Fill	le	Type: Article<br>Gen: Masc<br>Trans: The	lave-vaisselle	Type: Noun<br>Gen: Masc<br>Trans: Dishwasher
161	🔊 Je passe le balai.	I sweep (pass the broom).	Je	Type: Pronoun<br>Pers: 1st Sing	passe	Inf: Passer<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Pass	le	Type: Article<br>Gen: Masc<br>Trans: The	balai	Type: Noun<br>Gen: Masc<br>Trans: Broom
162	🔊 Tu laves le sol.	You wash the floor.	Tu	Type: Pronoun<br>Pers: 2nd Sing	laves	Inf: Laver<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Wash	le	Type: Article<br>Gen: Masc<br>Trans: The	sol	Type: Noun<br>Gen: Masc<br>Trans: Floor
163	🔊 Il sort les poubelles.	He takes out the trash.	Il	Type: Pronoun<br>Pers: 3rd Sing M	sort	Inf: Sortir<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Take out	les	Type: Article<br>Plural<br>Trans: The	poubelles	Type: Noun<br>Gen: Fem Pl<br>Trans: Trash
164	🔊 Nous plions le linge.	We fold the laundry.	Nous	Type: Pronoun<br>Pers: 1st Pl	plions	Inf: Plier<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Fold	le	Type: Article<br>Gen: Masc<br>Trans: The	linge	Type: Noun<br>Gen: Masc<br>Trans: Laundry
165	🔊 Vous repassez la chemise.	You iron the shirt.	Vous	Type: Pronoun<br>Pers: 2nd Pl	repassez	Inf: Repasser<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Iron	la	Type: Article<br>Gen: Fem<br>Trans: The	chemise	Type: Noun<br>Gen: Fem<br>Trans: Shirt
166	🔊 Elles rangent la chambre.	They clean the room.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	rangent	Inf: Ranger<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Tidy	la	Type: Article<br>Gen: Fem<br>Trans: The	chambre	Type: Noun<br>Gen: Fem<br>Trans: Room
167	🔊 Je lis un magazine.	I read a magazine.	Je	Type: Pronoun<br>Pers: 1st Sing	lis	Inf: Lire<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Read	un	Type: Article<br>Gen: Masc<br>Trans: A	magazine	Type: Noun<br>Gen: Masc<br>Trans: Magazine
168	🔊 Tu regardes un film.	You watch a movie.	Tu	Type: Pronoun<br>Pers: 2nd Sing	regardes	Inf: Regarder<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Watch	un	Type: Article<br>Gen: Masc<br>Trans: A	film	Type: Noun<br>Gen: Masc<br>Trans: Movie
169	🔊 Il écoute de la musique.	He listens to music.	Il	Type: Pronoun<br>Pers: 3rd Sing M	écoute	Inf: Écouter<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Listen	de la	Type: Article<br>Partitive<br>Trans: Some	musique	Type: Noun<br>Gen: Fem<br>Trans: Music
170	🔊 Nous jouons aux cartes.	We play cards.	Nous	Type: Pronoun<br>Pers: 1st Pl	jouons	Inf: Jouer<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Play	aux	Type: Contraction<br>(à+les)<br>Trans: At the	cartes	Type: Noun<br>Gen: Fem Pl<br>Trans: Cards
171	🔊 Vous téléphonez à maman.	You call mom.	Vous	Type: Pronoun<br>Pers: 2nd Pl	téléphonez	Inf: Téléphoner<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Phone	à	Type: Prep<br>Trans: To	maman	Type: Noun<br>Gen: Fem<br>Trans: Mom
172	🔊 Ils envoient des textos.	They send texts.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	envoient	Inf: Envoyer<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Send	des	Type: Article<br>Plural<br>Trans: Some	textos	Type: Noun<br>Gen: Masc Pl<br>Trans: Texts
173	🔊 Je charge mon portable.	I charge my phone.	Je	Type: Pronoun<br>Pers: 1st Sing	charge	Inf: Charger<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Charge	mon	Type: Poss<br>Gen: Masc<br>Trans: My	portable	Type: Noun<br>Gen: Masc<br>Trans: Cellphone
174	🔊 Tu connectes le wifi.	You connect the wifi.	Tu	Type: Pronoun<br>Pers: 2nd Sing	connectes	Inf: Connecter<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Connect	le	Type: Article<br>Gen: Masc<br>Trans: The	wifi	Type: Noun<br>Gen: Masc<br>Trans: Wifi
175	🔊 Il surfe sur internet.	He surfs the internet.	Il	Type: Pronoun<br>Pers: 3rd Sing M	surfe	Inf: Surfer<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Surf	sur	Type: Prep<br>Trans: On	internet	Type: Noun<br>Gen: Masc<br>Trans: Internet
176	🔊 Nous partageons la photo.	We share the photo.	Nous	Type: Pronoun<br>Pers: 1st Pl	partageons	Inf: Partager<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Share	la	Type: Article<br>Gen: Fem<br>Trans: The	photo	Type: Noun<br>Gen: Fem<br>Trans: Photo
177	🔊 Vous likez le post.	You like the post.	Vous	Type: Pronoun<br>Pers: 2nd Pl	likez	Inf: Liker<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Like	le	Type: Article<br>Gen: Masc<br>Trans: The	post	Type: Noun<br>Gen: Masc<br>Trans: Post
178	🔊 Elles postent un commentaire.	They post a comment.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	postent	Inf: Poster<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Post	un	Type: Article<br>Gen: Masc<br>Trans: A	commentaire	Type: Noun<br>Gen: Masc<br>Trans: Comment
179	🔊 Je bâille de fatigue.	I yawn from fatigue.	Je	Type: Pronoun<br>Pers: 1st Sing	bâille	Inf: Bâiller<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Yawn	de	Type: Prep<br>Trans: Of/From	fatigue	Type: Noun<br>Gen: Fem<br>Trans: Fatigue
180	🔊 Tu mets ton pyjama.	You put on your pajamas.	Tu	Type: Pronoun<br>Pers: 2nd Sing	mets	Inf: Mettre<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Put	ton	Type: Poss<br>Gen: Masc<br>Trans: Your	pyjama	Type: Noun<br>Gen: Masc<br>Trans: Pajamas
181	🔊 Il borde les enfants.	He tucks in the kids.	Il	Type: Pronoun<br>Pers: 3rd Sing M	borde	Inf: Border<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Tuck in	les	Type: Article<br>Plural<br>Trans: The	enfants	Type: Noun<br>Gen: Plural<br>Trans: Children
182	🔊 Nous disons bonsoir.	We say good evening.	Nous	Type: Pronoun<br>Pers: 1st Pl	disons	Inf: Dire<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Say	bonsoir	Type: Noun/Int<br>Trans: Good evening	N/A	N/A
183	🔊 Vous réglez le réveil.	You set the alarm.	Vous	Type: Pronoun<br>Pers: 2nd Pl	réglez	Inf: Régler<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Set/Adjust	le	Type: Article<br>Gen: Masc<br>Trans: The	réveil	Type: Noun<br>Gen: Masc<br>Trans: Alarm
184	🔊 Ils s'endorment vite.	They fall asleep fast.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	s'endorment	Inf: S'endormir<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Fall asleep	vite	Type: Adverb<br>Trans: Fast	N/A	N/A
185	🔊 Je rêve de toi.	I dream of you.	Je	Type: Pronoun<br>Pers: 1st Sing	rêve	Inf: Rêver<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Dream	de	Type: Prep<br>Trans: Of	toi	Type: Pronoun<br>Stressed<br>Trans: You
186	🔊 Tu ronfles très fort.	You snore very loud.	Tu	Type: Pronoun<br>Pers: 2nd Sing	ronfles	Inf: Ronfler<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Snore	très	Type: Adverb<br>Trans: Very	fort	Type: Adverb<br>Trans: Loud/Strong
187	🔊 Elle fait un cauchemar.	She has a nightmare.	Elle	Type: Pronoun<br>Pers: 3rd Sing F	fait	Inf: Faire<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Make/Do	un	Type: Article<br>Gen: Masc<br>Trans: A	cauchemar	Type: Noun<br>Gen: Masc<br>Trans: Nightmare
188	🔊 Nous sommes fatigués.	We are tired.	Nous	Type: Pronoun<br>Pers: 1st Pl	sommes	Inf: Être<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Are	fatigués	Type: Adj<br>Gen: Masc Pl<br>Trans: Tired	N/A	N/A
189	🔊 Vous êtes en forme.	You are in shape.	Vous	Type: Pronoun<br>Pers: 2nd Pl	êtes	Inf: Être<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Are	en	Type: Prep<br>Trans: In	forme	Type: Noun<br>Gen: Fem<br>Trans: Shape
